Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line
6455,6456,3,The_Rickshank_Rickdemption,1,22, Morty:,"Geez! Are my parents seriously gonna get divorced? All right, Rick, I'm gonna go to my --"
6456,6457,3,The_Rickshank_Rickdemption,1,22, Rick:,"Not so fast, Morty. You heard your mom. We've got adventures to go on, Morty -- just you and me -- and sometimes your sister and sometimes your mom, but never your dad. You want to know why, Morty? Because he crossed me."
6457,6458,3,The_Rickshank_Rickdemption,1,22, Morty:,"Okay, take it easy, Rick. T-T-That's dark."
6458,6459,3,The_Rickshank_Rickdemption,1,22, Rick:,"Oh, it gets darker, Morty. Welcome to the darkest year of our adventures. First thing that's different -- no more Dad, Morty."
6459,6460,3,The_Rickshank_Rickdemption,1,22, Morty:,"Oh, geez."
6460,6461,3,The_Rickshank_Rickdemption,1,22, Rick:,"He threatened to turn me in to the government, so I made him and the government go away."
6461,6462,3,The_Rickshank_Rickdemption,1,22, Morty:,Oh [bleep]
6462,6463,3,The_Rickshank_Rickdemption,1,22, Rick:,I've rep[burps]laced them both as the de facto patriarch of your family and your universe. Your mom wouldn't have accepted me if I came home - 
6463,6464,3,The_Rickshank_Rickdemption,1,22, Morty:,"Oh, man."
6464,6465,3,The_Rickshank_Rickdemption,1,22, Rick:,"- without you and your sister, so now you know the real reason I rescued you. Oh! I just took over the family, Morty, and if you tell your mom -"
6465,6466,3,The_Rickshank_Rickdemption,1,22, Morty:,"Oh, man."
6466,6467,3,The_Rickshank_Rickdemption,1,22, Rick:,"- or sister I said any of this, I'll deny it -"
6467,6468,3,The_Rickshank_Rickdemption,1,22, Morty:,You're gonna deny it.
6468,6469,3,The_Rickshank_Rickdemption,1,22, Rick:,"- and they'll take my side because I'm a hero, Morty. And now you're gonna have to go -"
6469,6470,3,The_Rickshank_Rickdemption,1,22, Morty:,Oh.
6470,6471,3,The_Rickshank_Rickdemption,1,22, Rick:,"- and do whatever I say, Morty, forever! And I'll -- I'll go out and I'll find some more of that ""Mulan"" Szechuan teriyaki dipping sauce, Morty. -"
6471,6472,3,The_Rickshank_Rickdemption,1,22, Morty:,What are you talking about?
6472,6473,3,The_Rickshank_Rickdemption,1,22, Rick:,"- Because that's -- that's what this is all about, Morty."
6473,6474,3,The_Rickshank_Rickdemption,1,22, Morty:,Szechuan?
6474,6475,3,The_Rickshank_Rickdemption,1,22, Rick:,"That's my one-armed man! I'm not driven by avenging my dead family, Morty! That was fake. I-I-I'm driven by finding that McNugget sauce."
6475,6476,3,The_Rickshank_Rickdemption,1,22, Morty:,McNuggets?
6476,6477,3,The_Rickshank_Rickdemption,1,22, Rick:,"I want that ""Mulan"" McNugget sauce, Morty! That's my series arc, Morty."
6477,6478,3,The_Rickshank_Rickdemption,1,22, Morty:,What the hell?
6478,6479,3,The_Rickshank_Rickdemption,1,22, Rick:,"If it takes nine seasons, I want my McNugget dipping sauce, Szechuan sauce, Morty."
6479,6480,3,The_Rickshank_Rickdemption,1,22, Morty:,"What are you talking about, Rick?"
6480,6481,3,The_Rickshank_Rickdemption,1,22, Rick:,"That's what's gonna take us all the way to the end, Morty."
6481,6482,3,The_Rickshank_Rickdemption,1,22, Morty:,What are you talking about?!
6482,6483,3,The_Rickshank_Rickdemption,1,22, Rick:,"Season -- Nine more seasons, Morty. Nine more seasons until I get that dipping Szechuan sauce."
6483,6484,3,The_Rickshank_Rickdemption,1,22, Morty:,What is that?!
6484,6485,3,The_Rickshank_Rickdemption,1,22, Rick:,"For 97 more years, Morty!"
6485,6486,3,The_Rickshank_Rickdemption,1,22, Morty:,What are you talking about?!
6486,6487,3,The_Rickshank_Rickdemption,1,22, Rick:,"I want that McNugget sauce, Morty!"
6487,6488,3,The_Rickshank_Rickdemption,1,22,Scene Action:, Credits roll
6488,6489,3,The_Rickshank_Rickdemption,1,22,Tammy:,Is it ready?
6489,6490,3,The_Rickshank_Rickdemption,1,22, Gromflomite worker:,Yes. We can bring it online now.
6490,6491,3,The_Rickshank_Rickdemption,1,22, Tammy:,Do it.
6491,6492,3,The_Rickshank_Rickdemption,1,22,Birdperson:,I am Phoenixperson.
6492,6493,3,The_Rickshank_Rickdemption,1,22, Tammy:,Phoenix Person? Is that what we settled on? I thought we all agreed on Cyberbird.
6493,6494,3,The_Rickshank_Rickdemption,1,22, Gromflomite worker:,You said you didn't care what he was called as long as we brought him back.
6494,6495,3,The_Rickshank_Rickdemption,1,22, Tammy:,"Yeah, but Phoenixperson? Fine [bleep] it. Who cares? [ Grunts ]"
6495,6496,3,The_Rickshank_Rickdemption,1,22, Phoenixperson:,Ka-kaw! 
6496,6497,3,Rickmancing_the_Stone,2,23,Scene Action:,"[Rick, Morty, and Summer all fall out of a portal into the garage]"
6497,6498,3,Rickmancing_the_Stone,2,23,Morty:,"Summer, next time we're hiding in a Colorkian echo nest, can you do me a favor and turn your ringer off?"
6498,6499,3,Rickmancing_the_Stone,2,23, Summer:,"It's called ""carpe diem"", Morty. Look it up."
6499,6500,3,Rickmancing_the_Stone,2,23, Morty:,You look it up! Y-Y-You don't even-You don't even know what it means!
6500,6501,3,Rickmancing_the_Stone,2,23, Summer:,That's because losers look stuff up while the rest of us are carpin' all them diems.
6501,6502,3,Rickmancing_the_Stone,2,23,Scene Action:, [Summer hi-fives Rick]
6502,6503,3,Rickmancing_the_Stone,2,23, Rick:,"Listen to your sister, Morty. To live is to risk it all. Otherwise, you're just an inert chunk of randomly assembled molecules drifting wherever the universe blows you. Oh, I'm sorry, Jerry, I didn't see you there. H-How much of that did you hear? "
6503,6504,3,Rickmancing_the_Stone,2,23, Jerry:,All of it. You were looking right at me. I just wanted to say goodbye to the kids.
6504,6505,3,Rickmancing_the_Stone,2,23, Rick:,"Cool. Just stay in the driveway. The killbots are live, and I took you off the whitelist."
6505,6506,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick begins using a screwdriver on a gun]
6506,6507,3,Rickmancing_the_Stone,2,23, Morty:,"W-We'll see you every other weekend, though, right?"
6507,6508,3,Rickmancing_the_Stone,2,23, Rick:,"Absolutely, Morty. A-And your mom's lawyer says if I can get enough in the settlement, he can help me sue for full custody."
6508,6509,3,Rickmancing_the_Stone,2,23, Morty:,"Th-That'll be nice. Uh, Summer, Dad's leaving!"
6509,6510,3,Rickmancing_the_Stone,2,23, Summer:,"Bye, Dad. Rick, didn't you say you needed my help on an adventure immediately somewhere else I don't care even if it might kill us?"
6510,6511,3,Rickmancing_the_Stone,2,23, Rick:,"I did not, but if you're really that alienated, I'm as willing to exploit it as the next guy, church, army, or Olympic gymnastics trainer."
6511,6512,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick shoots open a portal in the ground]
6512,6513,3,Rickmancing_the_Stone,2,23, Summer:,I'm ready when you a--
6513,6514,3,Rickmancing_the_Stone,2,23,Scene Action:, [Summer jumps into the portal and exits]
6514,6515,3,Rickmancing_the_Stone,2,23, Rick:,"Bitch, I was ready yest--"
6515,6516,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick jumps into the portal and exits]
6516,6517,3,Rickmancing_the_Stone,2,23, Jerry:,"Bye, sweetie."
6517,6518,3,Rickmancing_the_Stone,2,23, Morty:,"Well, I-I better--"
6518,6519,3,Rickmancing_the_Stone,2,23, Jerry:,Sure. Sounds important.
6519,6520,3,Rickmancing_the_Stone,2,23,Scene Action:, [Morty jumps into the portal and exits]
6520,6521,3,Rickmancing_the_Stone,2,23,Scene Action:, [Beth enters the garage]
6521,6522,3,Rickmancing_the_Stone,2,23,Scene Action:," If you're looking for our kids, your father did a-a portal, uh--"
6522,6523,3,Rickmancing_the_Stone,2,23, Beth:,Okay.
6523,6524,3,Rickmancing_the_Stone,2,23,Scene Action:, [Beth exits. Jerry begins to walk out of the garage but stops. Some leaves blow in the wind]
6524,6525,3,Rickmancing_the_Stone,2,23, Wind:,(faint) Loser...
6525,6526,3,Rickmancing_the_Stone,2,23, Jerry:,What? Hello?
6526,6527,3,Rickmancing_the_Stone,2,23,Scene Action:," [Transition to Rick driving Summer and Morty in a turquoise car through the desert, being chased by other cars]"
6527,6528,3,Rickmancing_the_Stone,2,23, Rick:,"Morty, shoot the mohawk guy!"
6528,6529,3,Rickmancing_the_Stone,2,23, Morty:,They all have mohawks!
6529,6530,3,Rickmancing_the_Stone,2,23, Rick:,"High fade, chartreuse with cyan highlights, layered on top. Shoot him! "
6530,6531,3,Rickmancing_the_Stone,2,23,Scene Action:,"[Morty loads a shotgun and shoots at the vehicle behind them, but misses, while Mohawk Guy jumps onto the back of their car]"
6531,6532,3,Rickmancing_the_Stone,2,23, Mohawk Guy:,Ah!
6532,6533,3,Rickmancing_the_Stone,2,23, Death Stalker #1:,Light them up.
6533,6534,3,Rickmancing_the_Stone,2,23, Mohawk Guy:,Ahh!
6534,6535,3,Rickmancing_the_Stone,2,23,Scene Action:, [Mohawk Guy presses a button and self-destructs]
6535,6536,3,Rickmancing_the_Stone,2,23, Rick:,"Fuck! Get in the game, Morty!"
6536,6537,3,Rickmancing_the_Stone,2,23, Summer:,Give me your flask!
6537,6538,3,Rickmancing_the_Stone,2,23,Scene Action:," [Rick hands Summer his flask. Summer chugs some alcohol from it, then spits it into the engine, propelling the car forward]"
6538,6539,3,Rickmancing_the_Stone,2,23, Rick:,"Holy shit, Summer for the win! "
6539,6540,3,Rickmancing_the_Stone,2,23, Summer:,I fucking love post-apocalyptic versions of Earth!
6540,6541,3,Rickmancing_the_Stone,2,23,Scene Action:, [A machine begins to beep rapidly.]
6541,6542,3,Rickmancing_the_Stone,2,23, Rick:,Here we go.
6542,6543,3,Rickmancing_the_Stone,2,23,Scene Action:," [Rick pulls the car over, as him, Summer, and Morty all exit.]"
6543,6544,3,Rickmancing_the_Stone,2,23, Rick:,Isotope 322. 
6544,6545,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick picks up a glowing green shard with a pair of tweezers and puts it into a container. It floats in the container.]
6545,6546,3,Rickmancing_the_Stone,2,23,Scene Action:," This stuff's so powerful, Morty, it makes Isotope 465 look like Isotope 317."
6546,6547,3,Rickmancing_the_Stone,2,23, Morty:,"Uh-huh, yeah, is it powerful enough to keep those guys from murdering us?!"
6547,6548,3,Rickmancing_the_Stone,2,23,Scene Action:, [Morty points towards the car that was coming towards them which is quickly approaching them. Summer grabs a shotgun from the front seat of the car]
6548,6549,3,Rickmancing_the_Stone,2,23, Morty:,Summer!
6549,6550,3,Rickmancing_the_Stone,2,23, Summer:,Hold on. I want to try something.
6550,6551,3,Rickmancing_the_Stone,2,23,Scene Action:," [Rick shoots the portal gun at the ground, opening up a portal]"
6551,6552,3,Rickmancing_the_Stone,2,23, Morty:,"Rick, can we not leave without my sister?!"
6552,6553,3,Rickmancing_the_Stone,2,23, Rick:,"Ugh. You have infinite sisters, Morty. I mean, n-not that I want to spend the rest of my day looking for another one. Sum-sum, let's go! Grandpa's concern for your safety is fleeting!"
6553,6554,3,Rickmancing_the_Stone,2,23,Colossus:,Your blood will be my lotion.
6554,6555,3,Rickmancing_the_Stone,2,23,Scene Action:," [Summer aims the shotgun at Colossus's car, which is now directly in front of her, and shoots at the front tire. The car flips over and Colossus flies out.]"
6555,6556,3,Rickmancing_the_Stone,2,23, Rick:,Whoa. That was cool.
6556,6557,3,Rickmancing_the_Stone,2,23,Scene Action:, [Colossus claws his way away from the ruined car and looks up at Summer]
6557,6558,3,Rickmancing_the_Stone,2,23, Colossus:,"Kill me, please."
6558,6559,3,Rickmancing_the_Stone,2,23, Summer:,"Okay, but not because you told me to."
6559,6560,3,Rickmancing_the_Stone,2,23,Scene Action:, [Summmer shoots and kills Colossus]
6560,6561,3,Rickmancing_the_Stone,2,23, Morty:,Summer!
6561,6562,3,Rickmancing_the_Stone,2,23, Rick:,"Okay, getting darker."
6562,6563,3,Rickmancing_the_Stone,2,23,Scene Action:, [Summer turns around to see a fleet of cars coming towards her. She puts one foot on Colossus's dead body.]
6563,6564,3,Rickmancing_the_Stone,2,23, Morty:,Jesus Christ. Summer! 
6564,6565,3,Rickmancing_the_Stone,2,23,Scene Action:, [Morty runs towards Summer]
6565,6566,3,Rickmancing_the_Stone,2,23, Rick:,"Aw, come on."
6566,6567,3,Rickmancing_the_Stone,2,23,Scene Action:,"[Rick, annoyed, runs after Morty while taking a gun out of his coat pocket. Hemorrhage exits his car and puts a fist up to the men behind him, who are also exiting their cars.]"
6567,6568,3,Rickmancing_the_Stone,2,23, Rick:,Hands and little shoulder-mounted dudes where I can see them!
6568,6569,3,Rickmancing_the_Stone,2,23, Hemorrhage:,I am Hemorrhage. You have removed weak blood from us and made us stronger. We can combine our strength and feast on the weak together.
6569,6570,3,Rickmancing_the_Stone,2,23, Rick:,Wh-Wh-What in the hell are you saying?
6570,6571,3,Rickmancing_the_Stone,2,23, Summer:,They don't have to keep trying to kill us if we join them. They're basically pussies.
6571,6572,3,Rickmancing_the_Stone,2,23, Morty:,What is your deal lately? 
6572,6573,3,Rickmancing_the_Stone,2,23, Rick:,"All right, let's get sloppy. Oh, whoa. Uh, uh, what's, uh-What's that little bauble you got back there? "
6573,6574,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick points at a glowing green rock positioned atop a small hill]
6574,6575,3,Rickmancing_the_Stone,2,23,Scene Action:, Th-Th-That's interesting.
6575,6576,3,Rickmancing_the_Stone,2,23, Hemorrhage:,"That is our glowing rock. We carry it with us for desecration, to remind us there are no gods."
6576,6577,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick holds up machine which was beeping before and it begins to beep again in the presence of the rock]
6577,6578,3,Rickmancing_the_Stone,2,23, Rick:,"Kids, weird pitch: let's have this be our new life. Let's be post-apocalyptic scavengers!"
6578,6579,3,Rickmancing_the_Stone,2,23, Summer:,(grinning) Okay.
6579,6580,3,Rickmancing_the_Stone,2,23, Morty:,What?!
6580,6581,3,Rickmancing_the_Stone,2,23,Scene Action:," [Transition to Death Stalkers camp. Rick, Morty, and Summer are waiting in a lunch line.]"
6581,6582,3,Rickmancing_the_Stone,2,23, Summer:,"Grandpa, some of the Death Stalkers are going to what used to be Seattle to hunt what used to be people. I'm going."
6582,6583,3,Rickmancing_the_Stone,2,23, Rick:,Sounds good. Stay hydrated.
6583,6584,3,Rickmancing_the_Stone,2,23,Scene Action:, [Summer exits]
6584,6585,3,Rickmancing_the_Stone,2,23, Morty:,"Listen, Rick, Summer's been acting pretty crazy lately. You know, I mean, I-I think the divorce is affecting her. And, you know, I don't think this is a great place for her to be right now."
6585,6586,3,Rickmancing_the_Stone,2,23, Rick:,"Oh, get off your high horse, Professor Ski Lodge. This world may be rough around the edges, but it's got its charms."
6586,6587,3,Rickmancing_the_Stone,2,23, Lunch server:,Bicep or quadricep?
6587,6588,3,Rickmancing_the_Stone,2,23, Rick:,Uh... [clears throat] bicep.
6588,6589,3,Rickmancing_the_Stone,2,23,Scene Action:," [The lunch server puts a human bicep onto Rick's plate. Rick takes a piece off of it, observes it, then eats it. He chews it for a while while Morty angrily stares at him]"
6589,6590,3,Rickmancing_the_Stone,2,23, Morty:,"(after a short pause) Seriously, Rick? Is it really easier to eat human flesh than to just tell me why we're still here? "
6590,6591,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick takes the piece he was chewing out of his mouth]
6591,6592,3,Rickmancing_the_Stone,2,23, Rick:,"No. Okay, I'll level with you."
6592,6593,3,Rickmancing_the_Stone,2,23,Scene Action:," [Rick grabs Morty by the arm and drags him to the glowing green rock, which some Death Stalkers are happily gathered around]"
6593,6594,3,Rickmancing_the_Stone,2,23, Rick:,"You see that green rock, Morty? It's about 20 pounds of the stuff I was getting all hard for a flake of."
6594,6595,3,Rickmancing_the_Stone,2,23, Morty:,Isotope 322.
6595,6596,3,Rickmancing_the_Stone,2,23, Rick:,"Well, having a 20-pound boulder of it is better than having a flake. I can explain the math to you later, but--"
6596,6597,3,Rickmancing_the_Stone,2,23, Morty:,"Summer just ran off with strangers that have ""Death"" in their name, and the rest of their name was ""Stalkers""!"
6597,6598,3,Rickmancing_the_Stone,2,23, Rick:,"Huh, could be therapeutic for her. She has been acting pretty crazy lately, Morty. I mean, her parents are going through a divorce."
6598,6599,3,Rickmancing_the_Stone,2,23, Morty:,"Damn it, Rick, that's what I-- Fine. Just grab the stupid thing while I grab her, and let's get the ""F"" out of ""H""!"
6599,6600,3,Rickmancing_the_Stone,2,23, Rick:,"No, no, no. Morty, there's too much heat on the bogey. I need you to distract the camp."
6600,6601,3,Rickmancing_the_Stone,2,23, Morty:,"""Distract""? They eat each other. Wha-What do you want me to do to get their attention, put on a puppet show?"
6601,6602,3,Rickmancing_the_Stone,2,23, Rick:,"Right idea, wrong genre, Morty. The equivalent here would be..."
6602,6603,3,Rickmancing_the_Stone,2,23,Scene Action:,[Rick glances over at the Blood Dome] 
6603,6604,3,Rickmancing_the_Stone,2,23,Scene Action:," Hey, you guys ever use that Thunderdome, or do you just put it up for decoration?"
6604,6605,3,Rickmancing_the_Stone,2,23, Death Stalker #2:,"Uh, you mean the Blood Dome? "
6605,6606,3,Rickmancing_the_Stone,2,23, Rick:,"Save it for the Semantics Dome, E.B. White."
6606,6607,3,Rickmancing_the_Stone,2,23, Death Stalker #3:,"(offscreen) Ooh, burn!"
6607,6608,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick snaps his fingers and points a finger gun at Death Stalker #3 while winking]
6608,6609,3,Rickmancing_the_Stone,2,23, Rick:,"The important question is, who wants to take a poke at my man Spine Eater here? "
6609,6610,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick points at Morty. The Death Stalkers cheer]
6610,6611,3,Rickmancing_the_Stone,2,23,Scene Action:, I guess I'll see your asses in that dome!
6611,6612,3,Rickmancing_the_Stone,2,23, Morty:,"Rick, what the hell, man?! Wh-What are you, out of your mind?!"
6612,6613,3,Rickmancing_the_Stone,2,23, Rick:,"Morty, relax. You're gonna be a ringer. Come here. "
6613,6614,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick drags Morty by the arm and takes him behind a truck. He pulls out a device]
6614,6615,3,Rickmancing_the_Stone,2,23,Scene Action:, This device extracts and redistributes muscle memory.
6615,6616,3,Rickmancing_the_Stone,2,23,Scene Action:," [Rick sticks the syringe part of the device into a dangling, muscular arm and pulls out some red liquid from it as the arm shrinks]"
6616,6617,3,Rickmancing_the_Stone,2,23,Scene Action:, I'm giving your body a 10-year course in wasteland combat one limb at a time.
6617,6618,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick sticks the syringe into Morty's arm]
6618,6619,3,Rickmancing_the_Stone,2,23,Scene Action:, Ow!
6619,6620,3,Rickmancing_the_Stone,2,23,Scene Action:,[Morty's arm begins to swell up and turn into Armothy]
6620,6621,3,Rickmancing_the_Stone,2,23,Scene Action:," I'm working with a mixed bag here, so you may not have perfect coordination, Morty--"
6621,6622,3,Rickmancing_the_Stone,2,23,Scene Action:,"[Rick sticks the syringe into another arm and extracts more red liquid, but Armothy slaps the device out of his hand]"
6622,6623,3,Rickmancing_the_Stone,2,23, Rick:,Ugh! Hey!
6623,6624,3,Rickmancing_the_Stone,2,23, Morty:,I-I didn't do that!
6624,6625,3,Rickmancing_the_Stone,2,23,Scene Action:,[Morty punches Rick with Armothy and Rick's nose begins to bleed]
6625,6626,3,Rickmancing_the_Stone,2,23, Rick:,"Okay, this is exciting. We're making some discoveries about muscle memory."
6626,6627,3,Rickmancing_the_Stone,2,23,Scene Action:, [Armothy starts moving Morty toward the Blood Dome]
6627,6628,3,Rickmancing_the_Stone,2,23, Morty:,Ooh! Help! Help! 
6628,6629,3,Rickmancing_the_Stone,2,23,Scene Action:, [Armothy grabs onto the Blood Dome. Morty jumps in and crushes a Death Stalker with Armothy] 
6629,6630,3,Rickmancing_the_Stone,2,23, Death Stalker #4:,"Oh, sweet, man!"
6630,6631,3,Rickmancing_the_Stone,2,23,Eli:,"And so it begins, my pretties!"
6631,6632,3,Rickmancing_the_Stone,2,23, Morty:,"Oh, God! Stop! Stop! This is horrible!"
6632,6633,3,Rickmancing_the_Stone,2,23,Scene Action:, [Morty chokes another Death Stalker with Armothy] 
6633,6634,3,Rickmancing_the_Stone,2,23, Rick:,"Just stick and moo-[burps]-oove, Morty! Wear him out!"
6634,6635,3,Rickmancing_the_Stone,2,23,Scene Action:,"[Rick walks towards the glowing rock. Transition to Summer, Hemorrhage, and Blue Footprint Guy walking through an abandoned city, while Hemorrhage and Blue Footprint Guy shoot and kill some mutants]"
6635,6636,3,Rickmancing_the_Stone,2,23, Summer:,"How come you guys dress like you're in a theme-park stunt show, but these guys wear khakis and hockey jerseys?"
6636,6637,3,Rickmancing_the_Stone,2,23, Hemorrhage:,"After the ""boom-boom"", some adapted to the new truth, and some chose to huddle near the boomy holes, clinging to the lie of the beforefore times. The raidy-rays rotted them away, leaving only their love for the vertvertisements on billyboards."
6637,6638,3,Rickmancing_the_Stone,2,23, Summer:,"Jesus Christ, did the ""boomy-booms"" blow up all your ""wordy-word books""? "
6638,6639,3,Rickmancing_the_Stone,2,23, Hemorrhage:,You mean dictionaries?
6639,6640,3,Rickmancing_the_Stone,2,23,Scene Action:, [Four mutants charge towards Summer and Hemorrhage. They shoot and kill all of them. Hemorrhage leans over to look at the fallen billboard advertisement. He touches an image of a young boy]
6640,6641,3,Rickmancing_the_Stone,2,23, Hemorrhage:,I think I was a child before the boom-booms. I think I looked like this.
6641,6642,3,Rickmancing_the_Stone,2,23, Summer:,Want to piss on it? 
6642,6643,3,Rickmancing_the_Stone,2,23, Hemorrhage:,Get out of my head.
6643,6644,3,Rickmancing_the_Stone,2,23,Scene Action:," [Transition to Morty in the Blood Dome, smashing a Death Stalker's head with Armothy]"
6644,6645,3,Rickmancing_the_Stone,2,23, Eli:,Ha ha! Whoo! Unbelievable! A new champ!
6645,6646,3,Rickmancing_the_Stone,2,23, Morty:,"Okay, no more!"
6646,6647,3,Rickmancing_the_Stone,2,23,Scene Action:, [Armothy gestures for more]
6647,6648,3,Rickmancing_the_Stone,2,23, Eli:,And he wants more!
6648,6649,3,Rickmancing_the_Stone,2,23, Morty:,"No, I don't!"
6649,6650,3,Rickmancing_the_Stone,2,23,Scene Action:," [Armothy does Hulk Hogan's ""I can't hear you"" pose]"
6650,6651,3,Rickmancing_the_Stone,2,23, Morty:,"Someone, make this stop! "
6651,6652,3,Rickmancing_the_Stone,2,23,Scene Action:, [Another Death Stalker jumps into the Blood Dome]
6652,6653,3,Rickmancing_the_Stone,2,23,Scene Action:," Mister, please get out of here, or you're gonna die!"
6653,6654,3,Rickmancing_the_Stone,2,23,Scene Action:, [The Death Stalker runs up to Morty]
6654,6655,3,Rickmancing_the_Stone,2,23,Scene Action:, I have nothing to do with this! 
6655,6656,3,Rickmancing_the_Stone,2,23,Scene Action:, [Summer and Hemorrhage walk up to the Blood Dome]
6656,6657,3,Rickmancing_the_Stone,2,23, Summer:,Morty.
6657,6658,3,Rickmancing_the_Stone,2,23, Morty:,"(while beating up the Death Stalker) Why would you want this to happen? All you had to do was go away! Stop standing in the driveway talking about custody! And either tell her you want to stay married or get on with your life, but whatever you do, stop being a baby and act like a man! "
6658,6659,3,Rickmancing_the_Stone,2,23,Scene Action:, [Armothy punches off the man's head. Morty looks at Armothy]
6659,6660,3,Rickmancing_the_Stone,2,23,Scene Action:, Thank you.
6660,6661,3,Rickmancing_the_Stone,2,23,Scene Action:, [Armothy gives a thumbs up. Summer runs up to Morty and gives him a hug]
6661,6662,3,Rickmancing_the_Stone,2,23, Summer:,"Morty, that was amazing! This is my brother! Not that family means anything! Hemorrhage: This family does."
6662,6663,3,Rickmancing_the_Stone,2,23, Rick:,"All right. Good job, champ. Um, can I talk to you kids for a second over yonder? "
6663,6664,3,Rickmancing_the_Stone,2,23, Morty:,"Rick, I-I-I think I'm breaking through to something here. C-Can we not leave just yet? "
6664,6665,3,Rickmancing_the_Stone,2,23, Hemorrhage:,Leave? 
6665,6666,3,Rickmancing_the_Stone,2,23, Summer:,I'm not leaving.
6666,6667,3,Rickmancing_the_Stone,2,23, Hemorrhage:,"There is no ""leave"". We are united, or we are enemies."
6667,6668,3,Rickmancing_the_Stone,2,23, Rick:,"Oh, big guy, no. Nobody's leaving. Don't be stupid. We love being united. We love the radiation, the trichinosis. We're in it for life, which I assume is around 20 years, average. I just need a quick aside with my grandkids, about 40 yards from anyone else."
6668,6669,3,Rickmancing_the_Stone,2,23, Death Stalker #5:,"Hey, the Green Rock is gone!"
6669,6670,3,Rickmancing_the_Stone,2,23, Death Stalker #6:,"(offscreen) Oh, no!"
6670,6671,3,Rickmancing_the_Stone,2,23, Rick:,"Uh, I know why don't we all split up and look for it in groups of three? Kids?"
6671,6672,3,Rickmancing_the_Stone,2,23,Scene Action:, [Armothy pulls the green rock out of Rick's messenger bag]
6672,6673,3,Rickmancing_the_Stone,2,23,Scene Action:, Ooh.
6673,6674,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick pulls out a gun]
6674,6675,3,Rickmancing_the_Stone,2,23,Scene Action:, We'll be right back.
6675,6676,3,Rickmancing_the_Stone,2,23,Scene Action:," [Transition to Rick driving quickly through the desert, holding a gun and being trailed by Death Stalkers. Summer and Hemorrhage, who are driving together, drive next to him.]"
6676,6677,3,Rickmancing_the_Stone,2,23, Summer:,"Grandpa, you're being stupid! Just surrender, and our friends will give you mercy!"
6677,6678,3,Rickmancing_the_Stone,2,23, Rick:,"Kiss my ass, Summer! Your friends have no mercy!"
6678,6679,3,Rickmancing_the_Stone,2,23,Scene Action:, [Rick shoots and kills two female Death Stalkers]
6679,6680,3,Rickmancing_the_Stone,2,23,Scene Action:, They're lame!
6680,6681,3,Rickmancing_the_Stone,2,23, Hemorrhage:,"Death Stalkers, bring me his flesh leather!"
6681,6682,3,Rickmancing_the_Stone,2,23,Scene Action:," [A Death Stalker with a knife jumps onto Rick's car. Morty pulls up to Rick's car and shoots the Death Stalker, while Armothy drives]"
6682,6683,3,Rickmancing_the_Stone,2,23, Morty:,"Sorry, but can we not kill him? C-Can we just take him prisoner? "
6683,6684,3,Rickmancing_the_Stone,2,23, Hemorrhage:,When did I lose control here? 
6684,6685,3,Rickmancing_the_Stone,2,23, Rick:,"Listen to me! Both of you kids need to get out of this environment so we can properly deal with your parents' divorce! Alternatively, I have a freaking portal gun, and I can leave the two of you here forever! "
6685,6686,3,Rickmancing_the_Stone,2,23, Morty:,Why does it have to be such a dramatic choice? Can't we arrange a thing where we spend weekends here or or visit home to do laundry? 
6686,6687,3,Rickmancing_the_Stone,2,23,Scene Action:, [A Death Stalker with a turret shoots at Rick's car]
6687,6688,3,Rickmancing_the_Stone,2,23, Rick:,"All right, you know what? Fuck it!"
6688,6689,3,Rickmancing_the_Stone,2,23,Scene Action:," [Rick shoots a portal at the ground in front of him. The front of his car falls into the portal while the back gets stuck in the other universe, which causes the car behind him to flip over. Transition to Rick in the front of the car which is hanging from the ceiling of the garage. He begins to exit, but Blue Footprint Guy assaults him from the passenger seat. He begins to choke Rick.] "
6689,6690,3,Rickmancing_the_Stone,2,23, Blue Footprint Guy:,My body is chrome! My blood is gasoline!
6690,6691,3,Rickmancing_the_Stone,2,23,Scene Action:," [Rick kicks Blue Footprint Guy off of him and he falls under the car, which also falls onto his head, crushing and killing him] "
6691,6692,3,Rickmancing_the_Stone,2,23, Rick:,"Nope, regular blood."
6692,6693,3,Rickmancing_the_Stone,2,23,Scene Action:, [Beth enters from inside the house]
6693,6694,3,Rickmancing_the_Stone,2,23, Beth:,Dad?
6694,6695,3,Rickmancing_the_Stone,2,23, Rick:,"Hi, sweetie."
6695,6696,3,Rickmancing_the_Stone,2,23, Beth:,Where are the kids? 
