Sentence_id,Season,Episode,Episode_num,Episode_id,Character,Line,Line_no_stopwords
5504,5504,2,Look_Who%27s_Purging_Now,9,20,Rick:,"I DON'T, BECAUSE IT WOULD BORE ME, I SEE bleep LIKE THAT FOR BREAKFAST, MORTY, BUT IF YOU DON'T DO IT, I SAY IT'S BECAUSE YOU'RE AFRAID OF YOUR OWN PRIMAL INSTINCTS, SO YOU STUFF THEM DOWN AND --",would bore see bleep like breakfast morty say afraid primal instincts stuff
5506,5506,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OH, OH! Shh, Shh, IT'S STARTING, -OH-HO-HO! HERE WE GO,",oh oh shh shh starting -oh-ho-ho go
5508,5508,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YEAH, YEAH, YEAH, YOUR MEDAL'S IN THE MAIL, -I'M GONNA GET A CLOSER LOOK, Morty: OH, OKAY, SURE, AND THEN SOMEONE'S GONNA THROW A ROCK AND HIT THE CAR AND THEN WE'RE GONNA CRASH AND WE'RE GONNA BE STUCK DOWN THERE AND IT'S GONNA BE WHAT WE DESERVE,",yeah yeah yeah medal mail -i gonna get closer look morty oh okay sure someone gonna throw rock hit car gonna crash gonna stuck gonna deserve
5509,5509,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YAWN, WHOA!",yawn whoa
5511,5511,2,Look_Who%27s_Purging_Now,9,20,Rick:,"WHOA, THEY ARE PURGING THE bleep OUT OF EACH OTHER,",whoa purging bleep
5513,5513,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OH, MY GOD! OH bleep THAT WAS -- OKAY, YEAH, T-THAT WAS GROSS, WOW, MAN, I THINK MY EYES WERE BIGGER THAN MY STOMACH ON THIS ONE, MORTY, UGH, MY APPETITE FOR PURGE-SPECTATING GOT FILLED PRETTY QUICK, OH, GOD,  ",oh god oh bleep okay yeah t-that gross wow man think eyes bigger stomach one morty ugh appetite purge-spectating got filled pretty quick oh god
5515,5515,2,Look_Who%27s_Purging_Now,9,20,Rick:,"ALL RIGHT, MORTY, L-LET'S GET OUT OF HERE,",right morty l-let get
5517,5517,2,Look_Who%27s_Purging_Now,9,20,Rick:,"buurp WHAT? WHY? THAT POOR GIRL, W-WE HAVE TO SAVE HER, UH, MORTY, IN SPACE, WE HAVE SOMETHING WE CALL THE NON-INTERFERENCE POLICY, WE GOT THE WIPER FLUID, WE WATCHED THEM KILL EACH OTHER, WE'RE LEAVING,",buurp poor girl w-we save uh morty space something call non-interference policy got wiper fluid watched kill leaving
5519,5519,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YOU LITTLE TURD,",little turd
5524,5524,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OH, MY GOD, THIS IS bleep AWESOME! MORTY, THIS IS REALLY COOL, HEY, Y-YOU WANT TO HELP ME OUT HERE AND KILL SOME PEOPLE? IT'S FUN, WE'RE TOTALLY JUSTIFIED BECAUSE WE'RE SAVING A LITTLE GIRL, I MEAN, W-W-WE'RE BOTH FREE AND CLEAR TO MURDER THESE PEOPLE,",oh god bleep awesome morty really cool hey y-you want help kill people fun totally justified saving little girl mean w-w-we free clear murder people
5527,5527,2,Look_Who%27s_Purging_Now,9,20,Rick:,YEAH?,yeah
5531,5531,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OH, MORTY, HOW CAN I REFUSE AFTER ALL YOU'VE DONE TO BLACKMAIL ME?",oh morty refuse done blackmail
5534,5534,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YES,",yes
5538,5538,2,Look_Who%27s_Purging_Now,9,20,Rick:,"GEEZ, YOU WORKING ON YOUR TIGHT FIVE FOR THE COMEDY STORE, MORTY?",geez working tight five comedy store morty
5555,5555,2,Look_Who%27s_Purging_Now,9,20,Rick:,HUH?,huh
5557,5557,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YOU JUST NOW REMEMBERED YOUR NANA EXISTS,",remembered nana exists
5559,5559,2,Look_Who%27s_Purging_Now,9,20,Rick:,"HAVEN'T YOU BEEN THROUGH LIKE 15 PURGES? I MEAN, SOME AS A CHILD?",like 15 purges mean child
5561,5561,2,Look_Who%27s_Purging_Now,9,20,Rick:,"FINE, WHATEVER, MORTY, STAY, OH, GOD, OH, CRAP, OH, CRAP!",fine whatever morty stay oh god oh crap oh crap
5574,5574,2,Look_Who%27s_Purging_Now,9,20,Rick:,"MORTY! AAH! bleep AMISH BITCH SHOT ME!   SHE TRIED TO PURGE ME, MORTY, YOU LET YOUR WIENER DO THE WALKING, AND NOW I'M DEAD,",morty aah bleep amish bitch shot tried purge morty let wiener walking dead
5576,5576,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YOU bleep KIDDING ME, MORTY?! SHE TOOK MY CAR AND THE GUN, WE'RE LIKE THE REST OF THESE ASSHOLES NOW, W-W-WE'RE GONNA GET PURGED, MORTY, HELP ME UP,",bleep kidding morty took car gun like rest assholes w-w-we gonna get purged morty help
5578,5578,2,Look_Who%27s_Purging_Now,9,20,Rick:,"IT'S IN THE CAR, DIP-ASS,   OH, GOD, IT HURTS, SHE GOT ME RIGHT IN THE GODDAMN LIVER, MORTY, IT'S THE HARDEST-WORKING LIVER IN THE GALAXY, MORTY, AND NOW IT HAS A HOLE IN IT, I HOPE IT WAS WORTH IT,",car dip-ass oh god hurts got right goddamn liver morty hardest-working liver galaxy morty hole hope worth
5580,5580,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YEAH, WELL, THAT'S NOT REALLY THE THEME OF TONIGHT'S PARTY, HEADS UP, RAPISTS, WELL, DON'T JUST STAND THERE, MORTY, -PURGE 'EM,",yeah well really theme tonight party heads rapists well stand morty -purge
5582,5582,2,Look_Who%27s_Purging_Now,9,20,Rick:,"NO, ME, SHOULD I RUB MY LIVER HOLE ON THEM? PICK UP A STICK OR SOMETHING AND KILL THEM,",rub liver hole pick stick something kill
5585,5585,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OH, MY GOD,  ",oh god
5586,5586,2,Look_Who%27s_Purging_Now,9,20,Rick:,"THERE'S MORE WHERE THAT CAME FROM! YOU WANT TO GET PURGED, YOU BRING IT! DROP buurp DROP YOUR SHIT! DROP IT ALL, MORTY, GO GET THEIR SHIT, HURRY UP, I ONLY HAD ONE OF THOSE THINGS I THREW, I'M HOLDING A BOX OF TIC TACS RIGHT NOW,",came want get purged bring drop buurp drop shit drop morty go get shit hurry one things threw holding box tic tacs right
5593,5593,2,Look_Who%27s_Purging_Now,9,20,Rick:,"HEY, SUMMER, IT'S GRANDPA, I NEED YOU TO DO ME A FAVOR,",hey summer grandpa need favor
5596,5596,2,Look_Who%27s_Purging_Now,9,20,Rick:,"Morty and I are on a planet that's purging, I need you to take down --",morty planet purging need take
5598,5598,2,Look_Who%27s_Purging_Now,9,20,Rick:,"WE'RE ON A PLANET THAT'S PURGING, SUMMER, PURGING, WE LOST OUR CAR AND MY GUN, AND WE'RE IN A PURGE,",planet purging summer purging lost car gun purge
5601,5601,2,Look_Who%27s_Purging_Now,9,20,Rick:,"Yes, I-I need you to take --",yes i-i need take
5603,5603,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OH, MY GOD, HOLD ON,",oh god hold
5607,5607,2,Look_Who%27s_Purging_Now,9,20,Rick:,AAH!,aah
5610,5610,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YES, JERRY, IT'S TADDI, A PERSON NO ONE'S EVER HEARD OF UNTIL NOW, CALLING YOU ON A SPACE PHONE,",yes jerry taddi person one ever heard calling space phone
5613,5613,2,Look_Who%27s_Purging_Now,9,20,Rick:,"RELOAD, FAST,",reload fast
5620,5620,2,Look_Who%27s_Purging_Now,9,20,Rick:,"ARE YOU WRITING THIS DOWN? WILL YOU PLEASE WRITE THIS DOWN? SUMMER: Yes, yes,",writing please write summer yes yes
5622,5622,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YOU SON OF A BITCH! MORTY, I DON'T WANT TO BE THE ""A LITTLE HELP"" GUY, BUT A LITTLE HELP?",son bitch morty want `` little help guy little help
5625,5625,2,Look_Who%27s_Purging_Now,9,20,Rick:,"A SPOON, MORTY? A SPOON?!",spoon morty spoon
5627,5627,2,Look_Who%27s_Purging_Now,9,20,Rick:,"THERE'S A PILE OF SILVERWARE NEXT TO YOU, AND YOU THROW ME THE ONE THING THAT CAN NEVER KILL ANYTHING?",pile silverware next throw one thing never kill anything
5629,5629,2,Look_Who%27s_Purging_Now,9,20,Rick:,"Summer, on the shelf above my workbench in the garage, there's a red box with a keypad on it, You're gonna take that box outside, and you're gonna type the number I just gave you into the keypad, Got it?",summer shelf workbench garage red box keypad gonna take box outside gonna type number gave keypad got
5633,5633,2,Look_Who%27s_Purging_Now,9,20,Rick:,"MORTY, IF I CAN GET TO THE TOP OF THAT LIGHTHOUSE, I CAN SEND THE BEACON, AND YOUR SISTER CAN LAUNCH OUR PACKAGE, JUST REMEMBER, IF THERE'S PEOPLE IN THERE AND THEY TRY TO PURGE US, WE GOT TO PURGE THEM FIRST,",morty get top lighthouse send beacon sister launch package remember people try purge us got purge first
5635,5635,2,Look_Who%27s_Purging_Now,9,20,Rick:,"MORTY, IF WE'RE GONNA SURVIVE TONIGHT, YOU'RE GONNA NEED TO HARNESS YOUR REPRESSED RAGE,",morty gonna survive tonight gonna need harness repressed rage
5637,5637,2,Look_Who%27s_Purging_Now,9,20,Rick:,"SPOKEN LIKE A PERSON WITH REPRESSED RAGE,",spoken like person repressed rage
5640,5640,2,Look_Who%27s_Purging_Now,9,20,Rick:,"NO SUCH AGENDA, CHIEF,",agenda chief
5642,5642,2,Look_Who%27s_Purging_Now,9,20,Rick:,"BY THE WAY, LIFE ON OTHER PLANETS EXISTS, DON'T LET IT DISTRACT YOU,",way life planets exists let distract
5644,5644,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OKAY,",okay
5658,5658,2,Look_Who%27s_Purging_Now,9,20,Rick:,"COME ON, SUMMER, HOW HARD IS IT TO TYPE SOME NUMBERS INTO A BOX?",come summer hard type numbers box
5660,5660,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OH, THANK GOD, WELL, I DID MY JOB, SUMMER DID HER JOB, NOW ALL MORTY HAS TO DO IS FINISH LISTENING TO THAT TALE,",oh thank god well job summer job morty finish listening tale
5687,5687,2,Look_Who%27s_Purging_Now,9,20,Rick:,MORTY!,morty
5691,5691,2,Look_Who%27s_Purging_Now,9,20,Rick:,"WHOA! MORTY! WE'RE GUESTS HERE,",whoa morty guests
5695,5695,2,Look_Who%27s_Purging_Now,9,20,Rick:,"WHOA, MORTY, YOU JUST PURGED,",whoa morty purged
5697,5697,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OKAY, TIME TO GO,",okay time go
5712,5712,2,Look_Who%27s_Purging_Now,9,20,Rick:,"IT'S OKAY, MORTY, IT'S THE PURGE, YOU KNOW? PUSHING OLD LIGHTHOUSE KEEPERS DOWN THE STAIRS IS TOTALLY COOL,",okay morty purge know pushing old lighthouse keepers stairs totally cool
5714,5714,2,Look_Who%27s_Purging_Now,9,20,Rick:,"WELL, YOU BETTER START GETTING USED TO IT, LITTLE BITCH, BECAUSE WE GOT SOME bleep COMPANY, HEY, THERE HE IS,",well better start getting used little bitch got bleep company hey
5717,5717,2,Look_Who%27s_Purging_Now,9,20,Rick:,"MORTY, TIME TO buurp PURGE,",morty time buurp purge
5719,5719,2,Look_Who%27s_Purging_Now,9,20,Rick:,"GEEZ, WOW, MORTY, NOW YOU'RE GETTING INTO IT, NEVER EXPECTED THAT OUT OF YOU, ALL RIGHT, UH, LET'S GO FIND MY SHIP, HEY, HEY, MORTY, MORTY, THERE IT IS DOWN THERE -- MY SHIP, IT LOOKS TO ME LIKE THE,,, MORTY?",geez wow morty getting never expected right uh let go find ship hey hey morty morty ship looks like morty
5724,5724,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OOH, BOY, YOU'RE REALLY, UH,,,",ooh boy really uh
5727,5727,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YOU'RE REALLY GOING FOR IT OVER THERE, HUH? I, UH buurp I THINK, UH buurp I THINK THOSE PEOPLE WERE JUST HIDING,",really going huh uh buurp think uh buurp think people hiding
5730,5730,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OKAY, MORTY, NOW YOU'RE JUST SHOOTING CORPSES,",okay morty shooting corpses
5732,5732,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OKAY, BUDDY, ALL RIGHT, THAT'S GOOD, GOOD JOB,",okay buddy right good good job
5734,5734,2,Look_Who%27s_Purging_Now,9,20,Rick:,"TIME TO GO HOME,",time go home
5737,5737,2,Look_Who%27s_Purging_Now,9,20,Rick:,W-W-WHAT DO YOU MEAN?,w-w-what mean
5740,5740,2,Look_Who%27s_Purging_Now,9,20,Rick:,"WHOA! GEEZ, MORTY, PURGE IT DOWN A LITTLE,",whoa geez morty purge little
5742,5742,2,Look_Who%27s_Purging_Now,9,20,Rick:,"MORTY buurp YOU'RE ACTING LIKE A buurp FREAKING LUNATIC, CALM DOWN,",morty buurp acting like buurp freaking lunatic calm
5744,5744,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OKAY, S-SORRY ABOUT THAT, NOW, WHERE ARE THESE RICH PEOPLE?",okay s-sorry rich people
5750,5750,2,Look_Who%27s_Purging_Now,9,20,Rick:,"HERE'S THE DEAL, I'M NOT HERE TO JUDGE, I'M JUST A GUY FROM ANOTHER PLANET, BUT THIS GIRL IS ONE OF YOUR POOR PEOPLE, AND I GUESS YOU GUYS FELT LIKE IT WAS OKAY TO SUBJECT HER TO INHUMAN CONDITIONS BECAUSE THERE WAS NO CHANCE OF IT EVER HURTING YOU, IT'S SORT OF THE SOCIO-POLITICAL EQUIVALENT OF, SAY, A SUIT OF POWER ARMOR AROUND YOU, BUT NOW THINGS ARE EVENED OUT, SO, ARTHRISHA?",deal judge guy another planet girl one poor people guess guys felt like okay subject inhuman conditions chance ever hurting sort socio-political equivalent say suit power armor around things evened arthrisha
5753,5753,2,Look_Who%27s_Purging_Now,9,20,Rick:,"GEEZ,",geez
5756,5756,2,Look_Who%27s_Purging_Now,9,20,Rick:,"NO, I REALLY -- HONESTLY, I-I'VE HAD MY FILL, IT'S GRATUITOUS AT THIS POINT,",really honestly i-i fill gratuitous point
5759,5759,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YEAH, BUT -- AH, ALL RIGHT, bleep IT,",yeah ah right bleep
5763,5763,2,Look_Who%27s_Purging_Now,9,20,Rick:,"OKAY, NOW IT'S TIME WE DO A LITTLE DANCING TO -- TO TONY! TONI! TONe!",okay time little dancing tony toni tone
5765,5765,2,Look_Who%27s_Purging_Now,9,20,Rick:,"LOOK AT MY bleep FEET, MOTHER bleep",look bleep feet mother bleep
5768,5768,2,Look_Who%27s_Purging_Now,9,20,Rick:,"ARTHRISHA, WHAT DO YOU GOT?",arthrisha got
5771,5771,2,Look_Who%27s_Purging_Now,9,20,Rick:,"buurp OH, HO!",buurp oh ho
5773,5773,2,Look_Who%27s_Purging_Now,9,20,Rick:,"""FEELS GOOD,"" IT'S A bleep HIT SONG,",`` feels good bleep hit song
5775,5775,2,Look_Who%27s_Purging_Now,9,20,Rick:,"TOPPED THE CHARTS, I THINK, HO, HO!",topped charts think ho ho
5778,5778,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YEAH, YEAH, YEAH, bleep YOU FOR SHOOTING MY LIVER, I'LL SEE YOU AROUND,",yeah yeah yeah bleep shooting liver see around
5792,5792,2,Look_Who%27s_Purging_Now,9,20,Rick:,"WELL, A HELPFUL RULE MIGHT BE IF YOU NEED SOMETHING, YOU GET IT, PRETTY SIMPLE, RIGHT?",well helpful rule might need something get pretty simple right
5794,5794,2,Look_Who%27s_Purging_Now,9,20,Rick:,WHO'S GOT FOOD FOR THAT GUY?,got food guy
5801,5801,2,Look_Who%27s_Purging_Now,9,20,Rick:,"ALL RIGHT, OKAY, FAIR IS FAIR, IF YOU DO EXTRA WORK, YOU GET EXTRA FOOD,",right okay fair fair extra work get extra food
5813,5813,2,Look_Who%27s_Purging_Now,9,20,Rick:,"DON'T WORRY ABOUT IT, MORTY, REMEMBER THOSE CANDY BARS EARLIER THAT WE GOT IN THE FIRST ACT?",worry morty remember candy bars earlier got first act
5815,5815,2,Look_Who%27s_Purging_Now,9,20,Rick:,"TURNS OUT THEY HAVE A CHEMICAL IN THEM CALLED PURGENOL THAT AMPLIFIES ALL YOUR VIOLENT TENDENCIES,",turns chemical called purgenol amplifies violent tendencies
5817,5817,2,Look_Who%27s_Purging_Now,9,20,Rick:,"YEP, DON'T EVEN SWEAT, YOU'RE STILL THE SAME OLD MORTY, YOUR CHARACTER'S TOTALLY PROTECTED,",yep even sweat still old morty character totally protected
5837,5837,2,The_Wedding_Squanchers,10,21,Rick:,"UH, W-WHY DON'T YOU GET IT, JERRY? YOU'RE THE MAN OF THE HOUSE, AND YOU DON'T HAVE A JOB,",uh w-why get jerry man house job
5841,5841,2,The_Wedding_Squanchers,10,21,Rick:,"IT'S A COURIER FLAP, IT'S LIKE THE INTERGALACTIC VERSION OF U,P,S,, BUT LESS OFF-PUTTING, OH, SHIIIT! IT LOOKS LIKE AN EGG-VITE FROM BIRDPERSON, MUST BE TIME FOR HIS ANNUAL OSCAR PARTY, AND, BY THE WAY, OUR TV SIGNALS TAKE LIGHT YEARS TO REACH HIS PLANET, NOBODY TELL HIM THAT ""BRAVEHEART"" WINS,",courier flap like intergalactic version u p less off-putting oh shiiit looks like egg-vite birdperson must time annual oscar party way tv signals take light years reach planet nobody tell `` braveheart wins
5846,5846,2,The_Wedding_Squanchers,10,21,Rick:,BLUGH!,blugh
5852,5852,2,The_Wedding_Squanchers,10,21,Rick:,"UH, L-LET'S NOT GET CARRIED AWAY, MORTY,",uh l-let get carried away morty
5854,5854,2,The_Wedding_Squanchers,10,21,Rick:,"NO, WEDDINGS ARE BASICALLY FUNERALS WITH CAKE, IF I WANTED TO WATCH SOMEONE THROW THEIR LIFE AWAY, buurp I'D HANG OUT WITH JERRY ALL DAY,",weddings basically funerals cake wanted watch someone throw life away buurp hang jerry day
5860,5860,2,The_Wedding_Squanchers,10,21,Rick:,"WHAT DO YOU KNOW ABOUT FRIENDSHIP, JERRY?",know friendship jerry
5867,5867,2,The_Wedding_Squanchers,10,21,Rick:,"I ASSUME PLANET SQUANCH -- 6,000 LIGHT YEARS ACROSS THE GALAXY,","assume planet squanch 6,000 light years across galaxy"
5869,5869,2,The_Wedding_Squanchers,10,21,Rick:,"YEAH, I KNOW, NOW WE HAVE TO GO TO THE WEDDING,",yeah know go wedding
5872,5872,2,The_Wedding_Squanchers,10,21,Rick:,"HEY, WHAT'S UP, SQUANCHY? Summer and Morty: HEY, SQUANCHY,",hey squanchy summer morty hey squanchy
5875,5875,2,The_Wedding_Squanchers,10,21,Rick:,"BETH, SQUANCHY CULTURE IS MORE CONTEXTUAL THAN LITERAL, YOU JUST SAY WHAT'S IN YOUR SQUANCH AND PEOPLE UNDERSTAND,",beth squanchy culture contextual literal say squanch people understand
5889,5889,2,The_Wedding_Squanchers,10,21,Rick:,"YEAH, I JUST HOPE YOU GOT A PRE-MELD,",yeah hope got pre-meld
5891,5891,2,The_Wedding_Squanchers,10,21,Rick:,"WHAT?! IT'S JUST A PRACTICAL WAY OF MAKING SURE THAT WHEN SHE'S DONE WITH YOU, YOU CAN GET ONE OF YOUR BALLS BACK,",practical way making sure done get one balls back
5894,5894,2,The_Wedding_Squanchers,10,21,Rick:,"OHH, I-I WAS HAPPY ON THE FLIGHT, I'M GRUMPY FROM THE LANDING,",ohh i-i happy flight grumpy landing
5915,5915,2,The_Wedding_Squanchers,10,21,Rick:,"BIRDPERSON'S BIG DAY, MORTY, WAS AT BLOOD RIDGE ON GLAPFLAP'S THIRD MOON AGAINST THE GROMFLAMITES! THIS? THIS IS A LOSING BATTLE,",birdperson big day morty blood ridge glapflap third moon gromflamites losing battle
5920,5920,2,The_Wedding_Squanchers,10,21,Rick:,"GOOD ONE, MORTY, EXCUSE ME, BARTENDER, CAN YOU MAKE ME A DUMB GRANDSON PEP TALK? IT'S ONE PART LAME ADVICE ABOUT STUFF YOU KNOW NOTHING ABOUT AND A LOT OF VODKA,",good one morty excuse bartender make dumb grandson pep talk one part lame advice stuff know nothing lot vodka
5922,5922,2,The_Wedding_Squanchers,10,21,Rick:,"THEN I'LL TAKE ONE OF THOSE, I DON'T NEED THE REST,",take one need rest
5943,5943,2,The_Wedding_Squanchers,10,21,Rick:,buurp,buurp
5949,5949,2,The_Wedding_Squanchers,10,21,Rick:,"UH, HI, EVERYBODY, I'M RIbuurpCK, YOU KNOW, WHEN I FIRST MET BIRDPERSON, HE WAS, UHH... LISTEN, I'M NOT THE NICEST GUY IN THE UNIVERSE BECAUSE I'M THE SMARTEST, AND BEING NICE IS SOMETHING STUPID PEOPLE DO TO HEDGE THEIR BETS, NOW, I HAVEN'T BEEN EXACTLY SUBTLE ABOUT HOW LITTLE I TRUST MARRIAGE, I COULDN'T MAKE IT WORK, AND I COULD TURN A BLACK HOLE INTO A SUN, SO AT A CERTAIN POINT, YOU GOT TO ASK YOURSELF WHAT ARE THE ODDS THIS IS LEGIT AND NOT JUST SOME BIG LIE WE'RE ALL TELLING OURSELVES BECAUSE WE'RE AFRAID TO DIE ALONE? BECAUSE, YOU KNOW, THAT'S EXACTLY HOW WE ALL DIE -- ALONE,",uh hi everybody ribuurpck know first met birdperson uhh listen nicest guy universe smartest nice something stupid people hedge bets exactly subtle little trust marriage could make work could turn black hole sun certain point got ask odds legit big lie telling afraid die alone know exactly die alone
5953,5953,2,The_Wedding_Squanchers,10,21,Rick:,"BUT -- BUT... HERE'S THE THING, BIRDPERSON IS MY BEST FRIEND, AND IF HE LOVES TAMMY, WELL, THEN I LOVE TAMMY, TOO,",thing birdperson best friend loves tammy well love tammy
5955,5955,2,The_Wedding_Squanchers,10,21,Rick:,"TO FRIENDSHIP, TO LOVE, AND TO MY GREATEST ADVENTURE YET -- OPENING MYSELF UP TO OTHERS,",friendship love greatest adventure yet opening others
5964,5964,2,The_Wedding_Squanchers,10,21,Rick:,"OH, SHIT,",oh shit
5972,5972,2,The_Wedding_Squanchers,10,21,Rick:,BIRDPERSON!! NO!!,birdperson
5981,5981,2,The_Wedding_Squanchers,10,21,Rick:,"COME ON, THIS WAY!",come way
5985,5985,2,The_Wedding_Squanchers,10,21,Rick:,"THAT'S A CONFETTI GUN, YOU bleep IDIOT!",confetti gun bleep idiot
5987,5987,2,The_Wedding_Squanchers,10,21,Rick:,HOLD ON TIGHT!,hold tight
5989,5989,2,The_Wedding_Squanchers,10,21,Rick:,"GOD DAMN IT! GOD DAMN IT!! WHAT THE HELL HAPPENED BACK THERE?! THIS IS ON YOU GUYS, I TOLD YOU WEDDINGS ARE STUPID,",god damn god damn hell happened back guys told weddings stupid
5991,5991,2,The_Wedding_Squanchers,10,21,Rick:,"ALL THE IMPORTANT POINTS SEEM PRETTY CLEAR, NO? THEY THINK THEY CONTROL THE GALAXY, I DISAGREE, DON'T HATE THE PLAYER, HATE THE GAME, SON,",important points seem pretty clear think control galaxy disagree hate player hate game son
5993,5993,2,The_Wedding_Squanchers,10,21,Rick:,"OH! OH, SHOULD I HAVE BEEN MORE OPEN AND TRUSTING AND LOVING LIKE, OH, I DON'T KNOW, MY NOW DEAD BEST FRIEND? OR YOUR DAUGHTER, WHO IS BFFs WITH AN INTERGALACTIC NARC?",oh oh open trusting loving like oh know dead best friend daughter bffs intergalactic narc
5995,5995,2,The_Wedding_Squanchers,10,21,Rick:,"AND NOW WE KNOW WHY,",know
5997,5997,2,The_Wedding_Squanchers,10,21,Rick:,"bleep YOU, SUMMER, AND bleep THE GOVERNMENT, AND bleep ME FOR LETTING MY GUARD DOWN, WHICH I WILL NEVER DO AGAIN,",bleep summer bleep government bleep letting guard never
5999,5999,2,The_Wedding_Squanchers,10,21,Rick:,"I JUST DID, MORTY, HERE'S DESSERT, bleep YOU,",morty dessert bleep
6001,6001,2,The_Wedding_Squanchers,10,21,Rick:,"YEAH, ABOUT GOING HOME, WE CAN'T -- EVER,",yeah going home ca ever
6003,6003,2,The_Wedding_Squanchers,10,21,Rick:,"OH, THESE GUYS ARE LOOKING FOR US NOW, EARTH WILL BE SWARMING WITH THEM,",oh guys looking us earth swarming
6006,6006,2,The_Wedding_Squanchers,10,21,Rick:,"LOOK, ANYONE THAT WANTS TO GO BACK TO EARTH IS FREE TO GO BACK TO EARTH, BUT HERE'S WHAT'S GONNA HAPPEN, ALIENS BUREAUCRATS ARE GONNA ARREST YOU, THEY'RE GONNA PUT THE INTERGALACTIC EQUIVALENT OF buurp JUMPER CABLES UNDER YOUR NUTS AND OR LABIA AND HOOK THEM UP TO AN ALIEN CAR BATTERY UNTIL YOU TELL THEM WHERE I AM -- WHICH I GUARANTEE YOU, YOU'RE NOT GONNA KNOW, WHICH I GUARANTEE THEY WON'T BELIEVE, SO WHO'S HOMESICK? BY APPLAUSE,",look anyone wants go back earth free go back earth gonna happen aliens bureaucrats gonna arrest gonna put intergalactic equivalent buurp jumper cables nuts labia hook alien car battery tell guarantee gonna know guarantee wo believe homesick applause
6008,6008,2,The_Wedding_Squanchers,10,21,Rick:,LADIES? ANYBODY?,ladies anybody
6010,6010,2,The_Wedding_Squanchers,10,21,Rick:,"TAKE IT EASY, THIS IS A BLESSING IN DISGUISE, bleep EARTH, YOU REALIZE OUR PLANET'S NAME MEANS DIRT, RIGHT? WE'LL FIND A NEW WORLD, COMPUTER, HOW MANY PLANETS IN THE MILKY WAY ARE AT LEAST 90% SIMILAR TO EARTH?",take easy blessing disguise bleep earth realize planet name means dirt right find new world computer many planets milky way least 90 similar earth
6013,6013,2,The_Wedding_Squanchers,10,21,Rick:,HOW MANY OF THOSE ARE OUTSIDE FEDERAL JURISDICTION?,many outside federal jurisdiction
6016,6016,2,The_Wedding_Squanchers,10,21,Rick:,"SEE? OUR CUP RUNNETH OVER, NOW, WHO WANTS TO GO SHOPPING FOR A BRAND-NEW MOTHERbleep WORLD?! ALL RIGHT! LOOK AT THIS BABY! WOULD YOU EVEN KNOW THAT WASN'T EARTH?",see cup runneth wants go shopping brand-new motherbleep world right look baby would even know earth
6018,6018,2,The_Wedding_Squanchers,10,21,Rick:,"PSSH, WHITE-PEOPLE PROBLEMS, MORTY, LET'S GO DOWN AND CHECK HER OUT,",pssh white-people problems morty let go check
6020,6020,2,The_Wedding_Squanchers,10,21,Rick:,"OH, I THOUGHT IT WAS FURTHER AWAY, I UH...I GUESS THIS ONE'S A LITTLE SMALL, ALL RIGHT, UH, MAYBE -- MAYBE WE SHOULD GO CHECK OUT THE OTHER TWO, HUH? OKAY, THIS ONE'S BIGGER,",oh thought away uh guess one little small right uh maybe maybe go check two huh okay one bigger
6026,6026,2,The_Wedding_Squanchers,10,21,Rick:,"OH, MY GOD, GET IN THE SHIP, SWEETIE, WHAT? GET IN THE GODbleep SHIP!! EVERYTHING'S ON A COB!! THE WHOLE PLANET'S ON A COB!! GO, GO, GO!!",oh god get ship sweetie get godbleep ship everything cob whole planet cob go go go
6028,6028,2,The_Wedding_Squanchers,10,21,Rick:,"buurp ALL RIGHT, THIRD TIME'S THE CHARM, SEE WHAT WE GOT HERE,",buurp right third time charm see got
6031,6031,2,The_Wedding_Squanchers,10,21,Rick:,"NO, IT'S NICE, I THINK THIS MIGHT BE IT,",nice think might
6035,6035,2,The_Wedding_Squanchers,10,21,Rick:,"UH, COMPUTER, HOW LONG ARE THE DAYS ON THIS PLANET?",uh computer long days planet
